Alle Berechnungsarten;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;L1-2a;Bus1;Bus1;Bus1;Bus2;Bus2;Bus2
0,91000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,92000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,93000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,94000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,95000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,96000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,97000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,98000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
0,99000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,00000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,01000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,02000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,03000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,04000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,05000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,06000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,07000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,08000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,09000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,10000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,11000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,12000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,13000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,14000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,15000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,16000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,17000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,18000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,19000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,20000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,21000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,22000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,23000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,24000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,25000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,26000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,27000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,28000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,29000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,30000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,31000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,32000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,33000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,34000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,35000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,36000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,37000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,38000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,39000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,40000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,41000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,42000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
1,43000000;0,98586029;-2,34387882;-25,00000228;-5,00000074;1,00000000;0,00000000;25,12994962;6,10366020;1,00000000;0,00000000;60,00000000;0,98586029;-2,34387882;60,00000000
